"市区町村コード","課税年度","宛名番号","郵便番号","住所_都道府県","住所_市区郡町村名","住所_町字","住所_番地号表記","住所_方書","氏名（振り仮名）","氏名","生年月日"
"31182","2025","9386","9329738","佐賀県","中央区","表参道","9-7","","ゴトウアキラ","後藤明","'1978/11/01'"
"63686","2025","9387","8951468","北海道","○○郡○○町","池袋","17-67","","ナカムラマサル","中村勝","'2007/07/02'"
"22518","2025","9388","4640270","長野県","○○郡○○町","有楽町","52-73","マンション〇〇 101号室","マツモトハナコ","松本花子","'1972/11/19'"
"75725","2025","9389","2623675","大分県","世田谷区","錦糸町","45-86","","オカダゴロウ","岡田五郎","'1986/03/02'"
"57446","2025","9390","1864693","沖縄県","港区","東葛西","69-43","マンション〇〇 101号室","シミズシゲル","清水茂","'2000/08/02'"
"77751","2025","9391","3416712","鳥取県","渋谷区","小岩","66-28","","コンドウユミ","近藤由美","'1993/12/15'"
"35298","2025","9392","2935468","島根県","板橋区","新宿","87-7","アパート△△ 2F","コンドウケイコ","近藤恵子","'1975/12/24'"
"44139","2025","9393","3242378","沖縄県","練馬区","渋谷","68-62-13","","カトウサトシ","加藤聡","'1962/09/05'"
"69275","2025","9394","6083144","奈良県","△△区","目黒","38-25","","タナカサトシ","田中聡","'2002/06/29'"
"36278","2025","9395","4292218","香川県","新宿区","新橋","80-43","","コバヤシタカシ","小林隆","'1998/10/28'"
"28781","2025","9396","7002650","愛知県","港区","船堀","37-92-2","","ムラカミタロウ","村上太郎","'1987/09/28'"
"34634","2025","9397","8527622","茨城県","足立区","品川","27-71-4","","シミズユウ","清水裕","'1969/03/09'"
"96117","2025","9398","9934516","愛知県","渋谷区","池袋","2-54","","ワタナベススム","渡辺進","'1959/10/13'"
"62449","2025","9399","3872680","石川県","西区","表参道","6-86","","ワタナベタロウ","渡辺太郎","'1955/06/04'"
"45837","2025","9400","5583806","神奈川県","北区","渋谷","7-5","アパート△△ 2F","タカハシユタカ","高橋豊","'1954/01/22'"
"99196","2025","9401","9681370","奈良県","□□村","丸の内","34-45","ビル××　3階","ハシモトケイコ","橋本恵子","'1958/09/18'"
"53176","2025","9402","7794703","茨城県","北区","青山","80-59","","イシカワミサキ","石川美咲","'1961/03/09'"
"53505","2025","9403","9403672","三重県","新宿区","新宿","80-46","マンション〇〇 101号室","ハセガワススム","長谷川進","'1973/05/27'"
"49486","2025","9404","2044780","広島県","板橋区","青山","89-99","","マエダヨウコ","前田洋子","'1951/02/15'"
"67109","2025","9405","4278197","石川県","××町","霞が関","37-56","","ゴトウジロウ","後藤次郎","'1992/07/15'"
"21479","2025","9406","9009931","長崎県","杉並区","目黒","63-54-4","","フジタオサム","藤田修","'1968/02/10'"
"89958","2025","9407","1304374","徳島県","北区","船堀","37-16","ビル××　3階","イケダタロウ","池田太郎","'2006/06/05'"
"34001","2025","9408","8030531","石川県","港区","有楽町","86-62-16","","ムラカミアイコ","村上愛子","'1986/07/24'"
"17098","2025","9409","7122199","大分県","××町","表参道","33-85-7","","ハシモトハナコ","橋本花子","'1980/03/27'"
"47308","2025","9410","3750114","鹿児島県","世田谷区","東葛西","26-10","","ハセガワユタカ","長谷川豊","'1996/05/17'"
"58769","2025","9411","2057014","岩手県","東区","葛西","8-60-3","","ヨシダマサ","吉田雅","'2007/04/19'"
"80312","2025","9412","5234885","島根県","渋谷区","東葛西","84-92","","マエダヒロシ","前田博","'1960/04/30'"
"88458","2025","9413","5444011","石川県","〇〇市","恵比寿","2-82","ビル××　3階","モリタダシ","森正","'2004/09/15'"
"27511","2025","9414","7018692","滋賀県","板橋区","霞が関","90-3","マンション〇〇 101号室","ハラダオサム","原田修","'2002/05/28'"
"26213","2025","9415","3632646","京都府","西区","青山","50-51-19","","サトウヒデ","佐藤秀","'1952/11/09'"
"50505","2025","9416","6388891","大阪府","中央区","新宿","65-49","ビル××　3階","コバヤシアキラ","小林明","'1952/07/10'"
"68344","2025","9417","6692406","千葉県","〇〇市","新橋","9-69","","イケダアイコ","池田愛子","'1959/06/18'"
"91349","2025","9418","2644751","茨城県","新宿区","亀戸","52-97-6","","イシカワヒロシ","石川浩","'2006/03/18'"
"45630","2025","9419","5868796","福井県","〇〇市","葛西","46-84","","キムラゴロウ","木村五郎","'1972/10/24'"
"85912","2025","9420","6682524","山口県","××町","錦糸町","95-34","","タナカユタカ","田中豊","'2005/09/14'"
"13635","2025","9421","9319588","静岡県","××町","原宿","81-53","マンション〇〇 101号室","ハヤシユミ","林由美","'1970/05/22'"
"77663","2025","9422","5715234","島根県","南区","大手町","8-30","","ヤマグチタダシ","山口正","'1986/09/03'"
"14127","2025","9423","7806457","長野県","新宿区","青山","33-11-9","","キムラマコト","木村誠","'1952/04/04'"
"47931","2025","9424","8392600","鳥取県","新宿区","表参道","77-56","ビル××　3階","ワタナベタロウ","渡辺太郎","'1977/07/28'"
"16536","2025","9425","8353264","徳島県","北区","錦糸町","13-74","","ゴトウケン","後藤健","'1979/11/05'"
"30402","2025","9426","7994246","静岡県","練馬区","表参道","89-34","","フジタゴロウ","藤田五郎","'1968/12/04'"
"61086","2025","9427","6808429","新潟県","板橋区","浜松町","63-17","","イシダオサム","石田修","'1968/05/20'"
"15910","2025","9428","3468904","三重県","杉並区","大手町","69-87-17","","マエダマコト","前田誠","'1957/03/16'"
"25122","2025","9429","5346688","岩手県","渋谷区","渋谷","88-37-4","アパート△△ 2F","ヤマグチユミ","山口由美","'1972/07/04'"
"23565","2025","9430","1634478","大分県","△△区","青山","18-21","","フジタケイコ","藤田恵子","'1973/11/06'"
"42973","2025","9431","3869152","長野県","東区","池袋","30-93-9","","タカハシタダシ","高橋正","'1985/07/31'"
"88402","2025","9432","8139313","山形県","〇〇市","渋谷","72-96-12","","マツモトヒデ","松本秀","'1991/05/15'"
"63954","2025","9433","6800134","山形県","杉並区","有楽町","26-13","","シミズヨウコ","清水洋子","'1961/04/01'"
"72811","2025","9434","1403241","富山県","中央区","虎ノ門","17-99","ビル××　3階","カトウヒデ","加藤秀","'1997/05/16'"
"58441","2025","9435","4816670","三重県","足立区","西葛西","44-89","","イシカワシゲル","石川茂","'1990/04/24'"
"70377","2025","9436","6588016","石川県","西区","亀戸","76-75","","サイトウマサル","斎藤勝","'1975/09/01'"
"48513","2025","9437","6560249","大阪府","練馬区","目黒","59-23","","マエダオサム","前田修","'1993/05/14'"
"40442","2025","9438","8248228","香川県","東区","青山","84-46","","ハラダサトシ","原田聡","'1988/11/11'"
"97042","2025","9439","3231580","群馬県","〇〇市","赤坂","85-34","","ムラカミミサキ","村上美咲","'1965/09/07'"
"44158","2025","9440","7873238","北海道","北区","恵比寿","42-60","ビル××　3階","ムラカミタロウ","村上太郎","'1968/03/21'"
"39122","2025","9441","4203628","神奈川県","練馬区","東葛西","16-55","ビル××　3階","イシダヒデ","石田秀","'1977/07/13'"
"68957","2025","9442","4631745","高知県","新宿区","新宿","1-4","アパート△△ 2F","イケダアイコ","池田愛子","'1964/10/22'"
"68802","2025","9443","8929401","岩手県","渋谷区","表参道","2-33","ビル××　3階","ヤマダアイコ","山田愛子","'1990/03/12'"
"68421","2025","9444","9827744","島根県","杉並区","浜松町","26-7-20","","ヤマダミノル","山田実","'1974/02/23'"
"53024","2025","9445","4231337","香川県","○○郡○○町","渋谷","69-64","マンション〇〇 101号室","マエダユミ","前田由美","'1954/11/14'"
"97708","2025","9446","1098528","茨城県","渋谷区","大手町","49-51","","ハヤシカズコ","林和子","'1978/08/16'"
"77689","2025","9447","4771844","富山県","中央区","虎ノ門","80-94","","スズキヨウコ","鈴木洋子","'1961/01/04'"
"21088","2025","9448","3420293","福島県","中央区","池袋","68-3","","マツモトケン","松本健","'2002/09/18'"
"43275","2025","9449","5490996","北海道","南区","目黒","53-70","","イノウエアキラ","井上昭","'1981/07/21'"
"63374","2025","9450","4640648","茨城県","△△区","虎ノ門","75-3","","イノウエゴロウ","井上五郎","'1996/04/03'"
"30742","2025","9451","7968210","三重県","新宿区","東葛西","8-85","ビル××　3階","ヤマザキシゲル","山崎茂","'1977/04/09'"
"90266","2025","9452","8859193","千葉県","××町","葛西","75-41","","ハヤシケン","林健","'1960/01/02'"
"10067","2025","9453","3740059","岐阜県","板橋区","新宿","2-33","ビル××　3階","オカダタカシ","岡田隆","'2001/03/12'"
"89148","2025","9454","5930653","京都府","渋谷区","表参道","65-61","","ヤマザキシロウ","山崎四郎","'2001/05/17'"
"65109","2025","9455","8640597","長崎県","板橋区","品川","19-48-10","","イシダミノル","石田実","'1985/05/20'"
"64574","2025","9456","8860355","岐阜県","練馬区","赤坂","89-66","アパート△△ 2F","スズキアイコ","鈴木愛子","'2007/07/02'"
"30693","2025","9457","8893698","島根県","□□村","霞が関","66-61","","ナカムラタロウ","中村太郎","'2010/02/27'"
"57686","2025","9458","7835729","島根県","中央区","丸の内","31-40-20","","カトウマサ","加藤雅","'1987/08/03'"
"16103","2025","9459","4184318","静岡県","杉並区","赤坂","37-30-3","","コンドウマサル","近藤勝","'1984/02/24'"
"18768","2025","9460","3790142","大阪府","××町","大手町","92-21","","ムラカミユタカ","村上豊","'1956/04/23'"
"49952","2025","9461","9034104","大阪府","練馬区","青山","10-46","アパート△△ 2F","コバヤシミサキ","小林美咲","'1979/08/10'"
"84117","2025","9462","9587466","愛媛県","渋谷区","目黒","12-65","","ワタナベアイコ","渡辺愛子","'1986/02/08'"
"93075","2025","9463","2571141","山形県","杉並区","丸の内","66-49","","ヤマザキヒロシ","山崎博","'2007/07/13'"
"17789","2025","9464","4137865","兵庫県","××町","亀戸","52-46","","タカハシアキラ","高橋昭","'1989/10/20'"
"89057","2025","9465","4365790","大阪府","足立区","葛西","40-30","アパート△△ 2F","コンドウヒロシ","近藤博","'1975/09/15'"
"28557","2025","9466","6621979","岩手県","△△区","西葛西","49-12-7","","ムラカミサトシ","村上聡","'1983/01/05'"
"70209","2025","9467","6322491","広島県","世田谷区","恵比寿","43-61","","ハシモトユウ","橋本裕","'1953/05/30'"
"68370","2025","9468","6787045","愛媛県","渋谷区","西葛西","88-7","","ハシモトユミ","橋本由美","'1994/10/05'"
"86387","2025","9469","8257578","岐阜県","□□村","恵比寿","47-59-1","マンション〇〇 101号室","モリサブロウ","森三郎","'1965/06/21'"
"81102","2025","9470","9256921","石川県","××町","葛西","7-13","","タナカタカシ","田中隆","'2001/07/24'"
"85273","2025","9471","1074433","岐阜県","港区","葛西","22-13-15","ビル××　3階","サイトウヨウコ","斎藤洋子","'1989/07/20'"
"54372","2025","9472","5541493","群馬県","港区","虎ノ門","26-33","","スズキシゲル","鈴木茂","'1979/02/03'"
"86996","2025","9473","5619107","長崎県","××町","表参道","76-41","","スズキゴロウ","鈴木五郎","'1996/12/04'"
"60396","2025","9474","9681502","山口県","世田谷区","原宿","74-45","","マエダススム","前田進","'1975/12/24'"
"62972","2025","9475","4468685","島根県","北区","東葛西","62-49","アパート△△ 2F","タカハシカズコ","高橋和子","'1952/12/21'"
"19915","2025","9476","3022433","三重県","渋谷区","錦糸町","52-77","","ナカムラミサキ","中村美咲","'2008/11/20'"
"10459","2025","9477","1207924","愛知県","□□村","銀座","13-44","","ハセガワサブロウ","長谷川三郎","'1987/10/04'"
"49905","2025","9478","5037128","熊本県","渋谷区","表参道","18-21","","ナカムラタカシ","中村隆","'1975/09/10'"
"24495","2025","9479","6458147","岡山県","板橋区","渋谷","83-42","","シミズアイコ","清水愛子","'1987/09/22'"
"69772","2025","9480","6755118","新潟県","渋谷区","有楽町","96-43","","キムラジロウ","木村次郎","'2003/10/17'"
"43892","2025","9481","9713912","宮崎県","練馬区","赤坂","96-65","","ナカムラタロウ","中村太郎","'1962/02/04'"
"38159","2025","9482","3469995","宮崎県","港区","霞が関","58-3","ビル××　3階","オカダミノル","岡田実","'1973/05/11'"
"70996","2025","9483","9285018","高知県","南区","船堀","80-38","","ヤマザキカズコ","山崎和子","'1950/10/24'"
"83679","2025","9484","2988246","福岡県","港区","赤坂","67-1-15","","ワタナベタロウ","渡辺太郎","'1988/08/28'"
"35833","2025","9485","4818618","宮城県","〇〇市","表参道","6-75-2","","イシダアキラ","石田明","'2006/04/22'"
"61255","2025","9486","2370026","鳥取県","杉並区","錦糸町","71-54","","サトウケン","佐藤健","'2010/04/10'"
"10151","2025","9487","7849407","秋田県","杉並区","上野","62-87","","ヤマザキゴロウ","山崎五郎","'1982/10/22'"
"65264","2025","9488","7205959","石川県","南区","池袋","49-30","","オカダゴロウ","岡田五郎","'1960/03/21'"
"90253","2025","9489","2968468","宮崎県","世田谷区","葛西","26-99","","ヤマグチシロウ","山口四郎","'1969/07/21'"
"32778","2025","9490","6965772","福井県","足立区","西葛西","82-53-15","","タカハシマサル","高橋勝","'1959/09/30'"
"99194","2025","9491","1645101","佐賀県","杉並区","葛西","78-93-5","","タカハシヒロシ","高橋博","'1954/04/18'"
